QualifiedStatus,AttainedAge,Gender,Benefit_Base,Utilized_AV,Utilized,Election_exp_AV,Election_exp,n
Q,59,M,290000,0,0,189274.562739726,0.643835616438356,1
Q,59,M,291713.82,0,0,229302.083306011,0.789617486338798,1
Q,59,M,296065.41,0,0,174528,0.6,1
Q,59,M,297548.93,0,0,63191.7860547945,0.221917808219178,1
Q,59,M,300715,0,0,283149.153808219,0.934246575342466,1
Q,59,M,306994.81,0,0,201723.287671233,0.665753424657534,1
Q,59,M,307028.86,0,0,235642.545753425,0.767123287671233,1
Q,59,M,308608.85,0,0,189562.221311475,0.622950819672131,2
Q,59,M,309146.28,0,0,278019.905479452,0.89041095890411,1
Q,59,M,313064.07,0,0,191581.780821918,0.621917808219178,1
Q,59,M,313495.15,0,0,110408.219178082,0.364383561643836,1
Q,59,M,317038.23,0,0,61430.1369863014,0.202739726027397,1
Q,59,M,318566.71,0,0,129950.786164384,0.413698630136986,1
Q,59,M,322202.84,0,0,26529.2782513661,0.0846994535519126,1
Q,59,M,323588.9,0,0,224557.589041096,0.701369863013699,1
Q,59,M,324666.28,0,0,279399.792712329,0.852054794520548,1
Q,59,M,330455.57,0,0,82530.0397260274,0.26027397260274,1
Q,59,M,333544.1,0,0,291910.56369863,0.873972602739726,1
Q,59,M,338576.38,0,0,58957.5703561644,0.180821917808219,1
Q,59,M,340377.82,0,0,18528.2430410959,0.0575342465753425,1
Q,59,M,344818.18,0,0,68336.7171506849,0.202739726027397,1
Q,59,M,347269.69,0,0,67287.8512876712,0.202739726027397,1
Q,59,M,350000,0,0,153589.21139726,0.432876712328767,1
Q,59,M,359405.55,0,0,136354.15139726,0.391780821917808,1
Q,59,M,365871.56,0,0,88345.9479452055,0.246575342465753,1
Q,59,M,366651.15,0,0,116867.486338798,0.330601092896175,1
Q,59,M,371789.93,0,0,192383.463589041,0.512328767123288,1
Q,59,M,393781.21,0,0,206843.691945206,0.536986301369863,1
Q,59,M,395765.36,0,0,179157.050849315,0.454794520547945,1
Q,59,M,398742.41,0,0,32014.5080327869,0.0846994535519126,1
Q,59,M,4e+05,0,0,235506.519342466,0.580821917808219,1
Q,59,M,405026.27,0,0,281071.826410959,0.701369863013699,1
Q,59,M,405115.07,0,0,325413.698630137,0.805479452054795,1
Q,59,M,405630.16,0,0,317665.753424658,0.786301369863014,1
Q,59,M,407004.02,0,0,232438.356164384,0.575342465753425,1
Q,59,M,410829.64,0,0,140569.863013699,0.347945205479452,1
Q,59,M,419065.47,0,0,331647.261150685,0.783561643835617,1
Q,59,M,419207.3,0,0,139681.608164384,0.345205479452055,1
Q,59,M,424208.31,0,0,259597.287068493,0.621917808219178,1
Q,59,M,433381.27,0,0,209622.779643836,0.495890410958904,1
Q,59,M,439672.25,0,0,8180.49361643836,0.0191780821917808,1
Q,59,M,441246.08,0,0,398040.230246575,0.893150684931507,1
Q,59,M,441893.84,0,0,185764.236164384,0.432876712328767,1
Q,59,M,473134.5,0,0,18325.0418032787,0.040983606557377,1
Q,59,M,5e+05,0,0,175712.328767123,0.347945205479452,1
Q,59,M,502000,0,0,432452.742465753,0.852054794520548,1
Q,59,M,507682.38,0,0,387397.260273973,0.767123287671233,1
Q,59,M,509426.05,0,0,98707.6937534247,0.202739726027397,1
Q,59,M,510198.18,0,0,356958.904109589,0.706849315068493,1
Q,59,M,552000,0,0,510438.345863014,0.915068493150685,1
Q,59,M,567885.22,0,0,298295.890410959,0.536986301369863,1
Q,59,M,620129.51,0,0,89480.6926027397,0.147945205479452,1
Q,59,M,625018.16,0,0,352696.150684932,0.575342465753425,1
Q,59,M,699281.79,0,0,334371.730273973,0.49041095890411,1
Q,59,M,780014.55,0,0,327904.109589041,0.432876712328767,1
Q,59,M,909479.3,0,0,769537.705890411,0.846575342465753,1
Q,59,M,982636.14,0,0,961013.838082192,0.96986301369863,1
Q,59,M,1027864.83,0,0,763131.088520548,0.747945205479452,1
Q,60,F,0,0,0,155125.07045475,1.70652743468823,4
Q,60,F,5230.89,0,0,1788.91504109589,0.347945205479452,1
Q,60,F,5246.48,0,0,4821.26712328767,0.915068493150685,1
Q,60,F,6800.16,0,0,2325.58920547945,0.347945205479452,1
Q,60,F,7133.82,0,0,3796.49315068493,0.536986301369863,1
Q,60,F,7257.98,0,0,3374.2842739726,0.476712328767123,1
Q,60,F,7397.56,0,0,1433.3698630137,0.202739726027397,1
Q,60,F,7411.66,0,0,1239.67123287671,0.175342465753425,1
Q,60,F,8703.65,0,0,519.096767123288,0.063013698630137,1
Q,60,F,10000,0,0,8412.05479452055,0.832876712328767,1
Q,60,F,10703.68,0,0,193.169398907104,0.0191256830601093,1
Q,60,F,10775.93,0,0,610.357808219178,0.0575342465753425,1
Q,60,F,10810.27,0,0,8248.99945205479,0.767123287671233,1
Q,60,F,11567.42,0,0,3957.92194520548,0.347945205479452,1
Q,60,F,12672.03,0,0,769.323770491803,0.0601092896174863,1
Q,60,F,13121,0,0,13215.9025753425,0.997260273972603,1
Q,60,F,18676.68,0,0,4794.87210958904,0.265753424657534,1
Q,60,F,19000,0,0,17569.4340273973,0.915068493150685,1
Q,60,F,19484.19,0,0,1944.13710382514,0.103825136612022,1
Q,60,F,19637.29,0,0,4680.54521857924,0.248633879781421,1
Q,60,F,21593.98,0,0,10863.2374794521,0.515068493150685,1
Q,60,F,22000,0,0,10105.5342465753,0.454794520547945,1
Q,60,F,22936.68,0,0,18735.3846994536,0.808743169398907,1
Q,60,F,23623.17,0,0,919.377315068493,0.0383561643835616,1
Q,60,F,24226.34,0,0,940.884657534247,0.0410958904109589,1
Q,60,F,25136.51,0,0,23105.4794520548,0.915068493150685,1
Q,60,F,25154.14,0,0,12722.4905205479,0.515068493150685,1
Q,60,F,25177.91,0,0,21501.8465573771,0.852459016393443,1
Q,60,F,26770.87,0,0,20546.461369863,0.767123287671233,1
Q,60,F,29712.47,0,0,29139.7616438356,0.972602739726027,1
Q,60,F,30428.99,0,0,16701.9271232877,0.558904109589041,1
Q,60,F,30682.66,0,0,14671.3598356164,0.49041095890411,1
Q,60,F,31124.84,0,0,9480.7278630137,0.30958904109589,1
Q,60,F,31752.17,0,0,5478.90410958904,0.180821917808219,1
Q,60,F,32912.82,0,0,595.605452054795,0.0191780821917808,1
Q,60,F,33255.39,0,0,29104.3976164384,0.873972602739726,1
Q,60,F,33665.69,0,0,16154.4655616438,0.49041095890411,1
Q,60,F,34811.65,0,0,28295.4185205479,0.810958904109589,1
Q,60,F,36157.53,0,0,15445.4350136986,0.432876712328767,1
Q,60,F,36760.8,0,0,11652.2465753425,0.328767123287671,1
Q,60,F,36923.17,0,0,3648.73709589041,0.104109589041096,1
Q,60,F,37063.34,0,0,11646.6716164384,0.30958904109589,1
Q,60,F,38386.56,0,0,29269.5967123288,0.767123287671233,1
Q,60,F,39509.18,0,0,9354.7701369863,0.246575342465753,1
Q,60,F,40815.85,0,0,28556.7123287671,0.706849315068493,1
Q,60,F,42562.63,0,0,4227.13353424658,0.104109589041096,1
Q,60,F,42891.87,0,0,39669.8754520548,0.915068493150685,1
Q,60,F,43154.29,0,0,2566.74469945355,0.0628415300546448,1
Q,60,F,43641,0,0,13008.8107671233,0.30958904109589,1
Q,60,F,44133.56,0,0,22837.0035616438,0.512328767123288,1
Q,60,F,45283.04,0,0,43612.1013424658,0.956164383561644,1
Q,60,F,46190,0,0,16232.3049315069,0.347945205479452,1
Q,60,F,46383.94,0,0,10592.5479452055,0.238356164383562,1
Q,60,F,47169.28,0,0,15097.4410928962,0.330601092896175,1
Q,60,F,47820.42,0,0,20064.6110958904,0.413698630136986,1
Q,60,F,48485.5,0,0,11460.8317808219,0.246575342465753,1
Q,60,F,50396.67,0,0,10430.4590163934,0.204918032786885,1
Q,60,F,50547.54,0,0,42060.2739726027,0.832876712328767,1
Q,60,F,51481.18,0,0,49761.1944931507,0.956164383561644,1
Q,60,F,52709.02,0,0,12036.9863013699,0.238356164383562,1
Q,60,F,57156.81,0,0,51560.1421369863,0.893150684931507,1
Q,60,F,57474.15,0,0,25128.0126575342,0.432876712328767,1
Q,60,F,58027.63,0,0,10196.3472328767,0.180821917808219,1
Q,60,F,58771.11,0,0,9181.71147540984,0.163934426229508,1
Q,60,F,59174.13,0,0,42081.7221643836,0.704109589041096,1
Q,60,F,59290.46,0,0,9062.20898630137,0.147945205479452,1
Q,60,F,59589.59,0,0,3243.72443835616,0.0575342465753425,1
Q,60,F,60000,0,0,55482.4328767123,0.915068493150685,1
Q,60,F,60395.71,0,0,22499.8782786885,0.368852459016393,1
Q,60,F,62739.14,0,0,7516.54493150685,0.126027397260274,1
Q,60,F,62798.34,0,0,58640.7103825137,0.92896174863388,1
Q,60,F,65289.4,0,0,10920.2761643836,0.175342465753425,1
Q,60,F,65500,0,0,6887.3698630137,0.104109589041096,1
Q,60,F,66470.39,0,0,23770.9405479452,0.36986301369863,1
Q,60,F,73330.23,0,0,23243.8356164384,0.328767123287671,1
Q,60,F,73701.78,0,0,69023.9868493151,0.931506849315068,1
Q,60,F,75000,0,0,70782.7868852459,0.934426229508197,1
Q,60,F,76109.48,0,0,25272.5161643836,0.328767123287671,1
Q,60,F,76184.06,0,0,19394.5830136986,0.252054794520548,1
Q,60,F,76249.18,0,0,56656.8493150685,0.747945205479452,1
Q,60,F,76874.8,0,0,9254.17131147541,0.122950819672131,1
Q,60,F,77974.24,0,0,42786.737431694,0.560109289617486,1
Q,60,F,79051.58,0,0,9380.35601092896,0.117486338797814,1
Q,60,F,79715.08,0,0,20335.4148493151,0.265753424657534,1
Q,60,F,80000,0,0,47056.4957808219,0.580821917808219,1
Q,60,F,81529.36,0,0,43580.356147541,0.538251366120219,1
Q,60,F,82230.78,0,0,26564.3835616438,0.328767123287671,1
Q,60,F,85000,0,0,48203.2326575343,0.558904109589041,1
Q,60,F,88694.99,0,0,41310.418715847,0.478142076502732,1
Q,60,F,89939.01,0,0,32313.4365027323,0.371584699453552,1
Q,60,F,91543.46,0,0,81744.5712568306,0.890710382513661,1
Q,60,F,91911.65,0,0,86078.0794520548,0.931506849315068,1
Q,60,F,96203.59,0,0,84267.0924383562,0.873972602739726,1
Q,60,F,96400,0,0,5639.75079452055,0.0575342465753425,1
Q,60,F,1e+05,0,0,134303.76525189,1.32974025001871,2
Q,60,F,100860.85,0,0,88271.2328767123,0.873972602739726,1
Q,60,F,100880.07,0,0,88030.0546448087,0.871584699453552,1
Q,60,F,101053.16,0,0,85504.1095890411,0.846575342465753,1
Q,60,F,101187.99,0,0,167134.246575342,1.65479452054795,2
Q,60,F,102195.25,0,0,69178.0821917808,0.684931506849315,1
Q,60,F,102349.15,0,0,43720.5479452055,0.432876712328767,1
Q,60,F,102351.1,0,0,66964.3835616439,0.663013698630137,1
Q,60,F,102507.18,0,0,64849.7267759563,0.642076502732241,1
Q,60,F,102643.96,0,0,62813.698630137,0.621917808219178,1
Q,60,F,103251.86,0,0,54235.6164383562,0.536986301369863,1
Q,60,F,104122.7,0,0,72256.9328219178,0.701369863013699,1
Q,60,F,104125.77,0,0,43644.693989071,0.431693989071038,1
Q,60,F,104299.52,0,0,39569.8630136986,0.391780821917808,1
Q,60,F,105331.98,0,0,55458.6003278689,0.538251366120219,1
Q,60,F,106548.56,0,0,8578.08219178082,0.0849315068493151,1
Q,60,F,106751.71,0,0,5872.35082191781,0.0575342465753425,1
Q,60,F,107192.13,0,0,45061.6432876712,0.432876712328767,1
Q,60,F,108747.54,0,0,97424.8767123288,0.893150684931507,1
Q,60,F,110464.1,0,0,82835.9686027397,0.742465753424658,1
Q,60,F,110630.39,0,0,101664.109589041,0.915068493150685,1
Q,60,F,112112.32,0,0,23809.7902191781,0.221917808219178,1
Q,60,F,112723.2,0,0,93093.5933150685,0.827397260273973,1
Q,60,F,112910.54,0,0,86093.84,0.767123287671233,1
Q,60,F,116442.23,0,0,85063.4544657534,0.723287671232877,1
Q,60,F,117203.41,0,0,9435.8904109589,0.0849315068493151,1
Q,60,F,117915,0,0,30018.2515068493,0.252054794520548,1
Q,60,F,118277.94,0,0,35471.9285245902,0.311475409836066,1
Q,60,F,119763.97,0,0,112537.146986301,0.934246575342466,1
Q,60,F,120459.3,0,0,59419.5589071038,0.497267759562842,1
Q,60,F,120967.11,0,0,60754.5736612022,0.497267759562842,1
Q,60,F,121726.72,0,0,56695.218579235,0.478142076502732,1
Q,60,F,123360.08,0,0,39514.5205479452,0.326027397260274,1
Q,60,F,123520.82,0,0,62612.937295082,0.516393442622951,1
Q,60,F,124784.2,0,0,70764.197260274,0.578082191780822,1
Q,60,F,125000,0,0,245410.124848567,1.94077401003069,3
Q,60,F,125595.83,0,0,24264.6545901639,0.202185792349727,1
Q,60,F,129000,0,0,111014.219178082,0.852054794520548,1
Q,60,F,130284.82,0,0,66616.2671311476,0.516393442622951,1
Q,60,F,131410.42,0,0,99325.8966575342,0.747945205479452,1
Q,60,F,132333.29,0,0,95687.1232876712,0.728767123287671,1
Q,60,F,133687.97,0,0,107386.520547945,0.805479452054795,1
Q,60,F,135675.45,0,0,58066.4241643836,0.432876712328767,1
Q,60,F,135733.26,0,0,28826.2733424658,0.221917808219178,1
Q,60,F,141353.32,0,0,57812.0337534247,0.413698630136986,1
Q,60,F,142118.61,0,0,114499.004657534,0.808219178082192,1
Q,60,F,142519.89,0,0,63042.3566575343,0.454794520547945,1
Q,60,F,143159.66,0,0,64307.9452054795,0.454794520547945,1
Q,60,F,146129.74,0,0,98463.0207945206,0.665753424657534,1
Q,60,F,146713.33,0,0,105991.890410959,0.728767123287671,1
Q,60,F,147472.83,0,0,2040.37753424658,0.0136986301369863,1
Q,60,F,148798.85,0,0,14704.2603287671,0.104109589041096,1
Q,60,F,149167.98,0,0,12052.8957103825,0.0846994535519126,1
Q,60,F,149357.37,0,0,128533.266684932,0.852054794520548,1
Q,60,F,150000,0,0,137173.332584774,0.905434538513362,2
Q,60,F,150429.2,0,0,144858.904109589,0.956164383561644,1
Q,60,F,154182.72,0,0,50040.2268493151,0.328767123287671,1
Q,60,F,156995.46,0,0,12604.9608196721,0.0846994535519126,1
Q,60,F,159124.17,0,0,22413.698630137,0.147945205479452,1
Q,60,F,159278.56,0,0,139397.144383562,0.873972602739726,1
Q,60,F,160921.17,0,0,136743.835643836,0.846575342465753,1
Q,60,F,161725.72,0,0,13361.8951780822,0.0849315068493151,1
Q,60,F,162167.11,0,0,132825.969534247,0.810958904109589,1
Q,60,F,166121.44,0,0,46877.5347945206,0.287671232876712,1
Q,60,F,170000,0,0,67562.3911780822,0.391780821917808,1
Q,60,F,170355.18,0,0,126479.022657534,0.747945205479452,1
Q,60,F,171031.04,0,0,171765.553315069,0.994520547945205,1
Q,60,F,175675,0,0,157987.174657534,0.89041095890411,1
Q,60,F,176304.88,0,0,157489.495519126,0.890710382513661,1
Q,60,F,179928.97,0,0,31047.1232876712,0.180821917808219,1
Q,60,F,181040.81,0,0,181311.87539726,0.991780821917808,1
Q,60,F,183122.48,0,0,147531.286164384,0.808219178082192,1
Q,60,F,185204.85,0,0,77856.7899178082,0.432876712328767,1
Q,60,F,186564.87,0,0,82012.4815068493,0.452054794520548,1
Q,60,F,187630.29,0,0,3395.4435890411,0.0191780821917808,1
Q,60,F,189271.96,0,0,22675.9722191781,0.126027397260274,1
Q,60,F,190476.15,0,0,107979.554781421,0.560109289617486,1
Q,60,F,196136.42,0,0,43244.7129315069,0.224657534246575,1
Q,60,F,199608.71,0,0,55577.5956284153,0.289617486338798,1
Q,60,F,199920,0,0,21021.7249315069,0.104109589041096,1
Q,60,F,2e+05,0,0,400126.02739726,1.98082191780822,3
Q,60,F,200076.21,0,0,200339.726027397,0.991780821917808,1
Q,60,F,201243.75,0,0,171008.219178082,0.846575342465753,1
Q,60,F,203158.23,0,0,124520.547945205,0.616438356164384,1
Q,60,F,203856.8,0,0,39499.813260274,0.202739726027397,1
Q,60,F,205679.32,0,0,120309.354027397,0.594520547945206,1
Q,60,F,205910.25,0,0,3726.24594520548,0.0191780821917808,1
Q,60,F,207563.41,0,0,86727.3878082192,0.413698630136986,1
Q,60,F,208443.68,0,0,54366.1852876712,0.265753424657534,1
Q,60,F,208847.71,0,0,30135.3790684932,0.147945205479452,1
Q,60,F,209514.94,0,0,66410.9589041096,0.328767123287671,1
Q,60,F,210114.43,0,0,58109.5890410959,0.287671232876712,1
Q,60,F,212205.97,0,0,29331.5068493151,0.145205479452055,1
Q,60,F,212813.16,0,0,21030.1369863014,0.104109589041096,1
Q,60,F,212877.87,0,0,163758.489589041,0.761643835616438,1
Q,60,F,212877.88,0,0,163758.497205479,0.761643835616438,1
Q,60,F,214073.53,0,0,3873.97260273973,0.0191780821917808,1
Q,60,F,215000,0,0,107556.696986301,0.493150684931507,1
Q,60,F,216096.97,0,0,8392.61465753425,0.0410958904109589,1
Q,60,F,216354.12,0,0,45948.0821917808,0.221917808219178,1
Q,60,F,219404.81,0,0,78355.7180273973,0.367123287671233,1
Q,60,F,225000,0,0,359500.352794521,1.58082191780822,2
Q,60,F,227819.25,0,0,201098.858520548,0.873972602739726,1
Q,60,F,234754.5,0,0,23198.373260274,0.104109589041096,1
Q,60,F,236000,0,0,74086.6543835617,0.30958904109589,1
Q,60,F,240000.35,0,0,46503.0820273973,0.202739726027397,1
Q,60,F,240017.79,0,0,97908.8550684932,0.413698630136986,1
Q,60,F,245870.78,0,0,24852.6229508197,0.103825136612022,1
Q,60,F,246522.23,0,0,114289.321311475,0.459016393442623,1
Q,60,F,248369.96,0,0,14772.6297814208,0.0628415300546448,1
Q,60,F,250803.9,0,0,14917.3965573771,0.0628415300546448,1
Q,60,F,251753.24,0,0,208917.808219178,0.827397260273973,1
Q,60,F,251949.39,0,0,174747.767123288,0.684931506849315,1
Q,60,F,254024.49,0,0,39588.0931780822,0.161643835616438,1
Q,60,F,254176.3,0,0,155803.35147541,0.622950819672131,1
Q,60,F,254974.35,0,0,100892.999643836,0.391780821917808,1
Q,60,F,255829.01,0,0,168102.739726027,0.665753424657534,1
Q,60,F,257928.83,0,0,60503.5874794521,0.238356164383562,1
Q,60,F,264766.78,0,0,167991.874657534,0.643835616438356,1
Q,60,F,264766.79,0,0,167991.88109589,0.643835616438356,1
Q,60,F,270447.75,0,0,176943.551068493,0.663013698630137,1
Q,60,F,275028.46,0,0,276228.082191781,0.994520547945205,1
Q,60,F,280128.67,0,0,241071.828931507,0.852054794520548,1
Q,60,F,287061.53,0,0,265478.612431694,0.915300546448087,1
Q,60,F,287835.79,0,0,210269.960547945,0.723287671232877,1
Q,60,F,297205.58,0,0,94206.6805479452,0.328767123287671,1
Q,60,F,3e+05,0,0,92145.2054794521,0.304109589041096,1
Q,60,F,300817.97,0,0,289717.808219178,0.956164383561644,1
Q,60,F,302838.89,0,0,226742.341479452,0.747945205479452,1
Q,60,F,304374.59,0,0,239079.452054795,0.789041095890411,1
Q,60,F,304418.63,0,0,23708.7123287671,0.0821917808219178,1
Q,60,F,307957.32,0,0,110072.20739726,0.367123287671233,1
Q,60,F,308603.28,0,0,129487.733287671,0.413698630136986,1
Q,60,F,310227.96,0,0,156065.753424658,0.515068493150685,1
Q,60,F,310641.88,0,0,150254.794520548,0.495890410958904,1
Q,60,F,317098.62,0,0,61262.2950819672,0.202185792349727,1
Q,60,F,317438.77,0,0,242246.568306011,0.76775956284153,1
Q,60,F,317591.65,0,0,18937.9655890411,0.063013698630137,1
Q,60,F,317945.38,0,0,99344.262295082,0.327868852459016,2
Q,60,F,326075.69,0,0,17749.7155068493,0.0575342465753425,1
Q,60,F,327681.81,0,0,69591.2365479452,0.221917808219178,1
Q,60,F,331699.52,0,0,104349.407868852,0.311475409836066,1
Q,60,F,332035.38,0,0,156480.821917808,0.476712328767123,1
Q,60,F,332856.26,0,0,79336.2440710383,0.248633879781421,1
Q,60,F,338457.3,0,0,135796.575342466,0.413698630136986,1
Q,60,F,339830.09,0,0,162680.853342466,0.473972602739726,1
Q,60,F,348282.07,0,0,267304.109589041,0.767123287671233,1
Q,60,F,352000,0,0,250325.04109589,0.704109589041096,1
Q,60,F,358572.08,0,0,185543.859178082,0.512328767123288,1
Q,60,F,375307.92,0,0,344982.981479452,0.915068493150685,1
Q,60,F,383037.03,0,0,66911.9480874317,0.183060109289618,1
Q,60,F,385761.06,0,0,117256.849315069,0.30958904109589,1
Q,60,F,397106.75,0,0,94657.2115068493,0.246575342465753,1
Q,60,F,400584.22,0,0,94688.6843835616,0.246575342465753,1
Q,60,F,409404.39,0,0,267857.534246575,0.663013698630137,1
Q,60,F,428789.72,0,0,85205.7044383562,0.202739726027397,1
Q,60,F,447437.32,0,0,292289.120765027,0.66120218579235,1
Q,60,F,449182.12,0,0,375885.739344262,0.827868852459016,1
Q,60,F,470242.73,0,0,166786.645890411,0.364383561643836,1
Q,60,F,479681.6,0,0,38513.0109289618,0.0846994535519126,1
Q,60,F,5e+05,0,0,482863.01369863,0.956164383561644,1
Q,60,F,513776.48,0,0,9297.53424657534,0.0191780821917808,1
Q,60,F,515683.26,0,0,124520.547945205,0.246575342465753,1
Q,60,F,516700,0,0,377459.967123288,0.723287671232877,1
Q,60,F,531526.44,0,0,60876.7123287671,0.120547945205479,1
Q,60,F,630990.96,0,0,530793.053369863,0.832876712328767,1
Q,60,F,638656.81,0,0,110201.577863014,0.180821917808219,1
Q,60,F,662010.37,0,0,347737.48109589,0.536986301369863,1
Q,60,F,694922.24,0,0,147583.715424658,0.221917808219178,1
Q,60,F,829483.63,0,0,385183.561643836,0.476712328767123,1
Q,60,F,1597460.27,0,0,343513.535068493,0.224657534246575,1
Q,60,M,0,0,0,376326.242547945,2.07945205479452,7
Q,60,M,5567,0,0,216.207123287671,0.0410958904109589,1
Q,60,M,6371.89,0,0,2143.00147945206,0.347945205479452,1
Q,60,M,6703.88,0,0,1632.28142076503,0.248633879781421,1
Q,60,M,6800.16,0,0,2325.58920547945,0.347945205479452,1
Q,60,M,6848.26,0,0,1632.28142076503,0.248633879781421,1
Q,60,M,7176.62,0,0,5802.49205479452,0.810958904109589,1
Q,60,M,7458.4,0,0,600.465753424658,0.0849315068493151,1
Q,60,M,10790.65,0,0,5748.50279452055,0.536986301369863,1
Q,60,M,12896.61,0,0,2640.80252054795,0.202739726027397,1
Q,60,M,14602.48,0,0,6101.43424657534,0.413698630136986,1
Q,60,M,21484.91,0,0,16975.9509041096,0.789041095890411,1
Q,60,M,21895.75,0,0,4504.85238356164,0.202739726027397,1
Q,60,M,23613.04,0,0,23261.1082739726,0.975342465753425,1
Q,60,M,24092.36,0,0,18682.1084153005,0.76775956284153,1
Q,60,M,24733.15,0,0,8821.07315068493,0.367123287671233,1
Q,60,M,26440.47,0,0,4682.80487671233,0.180821917808219,1
Q,60,M,28479.49,0,0,9615.60131147541,0.349726775956284,1
Q,60,M,29429.64,0,0,5685.69901639344,0.202185792349727,1
Q,60,M,30455.36,0,0,18455.952,0.6,1
Q,60,M,31728.19,0,0,12692.853715847,0.412568306010929,1
Q,60,M,32476.06,0,0,12992.04,0.412568306010929,1
Q,60,M,34000,0,0,8467.39726027397,0.246575342465753,1
Q,60,M,34057.62,0,0,6973.88164383562,0.202739726027397,1
Q,60,M,34084.14,0,0,17945.7257650273,0.538251366120219,1
Q,60,M,34128.12,0,0,25120.1654794521,0.728767123287671,1
Q,60,M,34412.17,0,0,17806.6472054795,0.512328767123288,1
Q,60,M,35133.24,0,0,15412.1857534247,0.432876712328767,1
Q,60,M,35582.7,0,0,31773.8928415301,0.890710382513661,1
Q,60,M,35800,0,0,31601.101369863,0.873972602739726,1
Q,60,M,37850.63,0,0,9635.83802739726,0.252054794520548,1
Q,60,M,39578.35,0,0,13908.8068767123,0.347945205479452,1
Q,60,M,40000,0,0,10006.38,0.246575342465753,1
Q,60,M,42959.63,0,0,26792.2567759563,0.617486338797814,1
Q,60,M,43153.54,0,0,26151.048,0.6,1
Q,60,M,43871.31,0,0,44059.2294246575,0.994520547945205,1
Q,60,M,50081.75,0,0,49116.4383561644,0.972602739726027,1
Q,60,M,50382.42,0,0,44861.3684383562,0.887671232876712,1
Q,60,M,53971.53,0,0,40472.7288767123,0.742465753424658,1
Q,60,M,55381.75,0,0,48468.9124383562,0.873972602739726,1
